Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
Tenía un órgano eclesiástico.,Tenía un órgano herido.,órgano,False,0.16593867540359497,10,8,7,1,109850880
Tenía un órgano eclesiástico.,Tenía un órgano operado.,órgano,False,0.12075299024581909,10,8,8,0,109850880
Tenía un órgano ceremonial.,Tenía un órgano herido.,órgano,False,0.14256858825683594,10,8,7,1,109850880
Tenía un órgano ceremonial.,Tenía un órgano operado.,órgano,False,0.09562349319458008,10,8,8,0,109850880
Tenía un órgano herido.,Tenía un órgano operado.,órgano,True,0.049736738204956055,10,7,8,1,109850880
Compró el aceite de oliva.,Compró el aceite de cocina.,aceite,True,0.04022020101547241,11,9,9,0,109850880
Compró el aceite de oliva.,Compró el aceite de motor.,aceite,False,0.05994683504104614,11,9,9,0,109850880
Compró el aceite de oliva.,Compró el aceite de carro.,aceite,False,0.06215780973434448,11,9,9,0,109850880
Compró el aceite de cocina.,Compró el aceite de motor.,aceite,False,0.03385734558105469,11,9,9,0,109850880
Compró el aceite de cocina.,Compró el aceite de carro.,aceite,False,0.02426213026046753,11,9,9,0,109850880
Compró el aceite de motor.,Compró el aceite de carro.,aceite,True,0.017134904861450195,11,9,9,0,109850880
Le gustó el ala sureste.,Le gustó el ala remodelada.,ala,True,0.05658680200576782,11,8,9,1,109850880
Le gustó el ala sureste.,Le gustó el ala plumosa.,ala,False,0.06850779056549072,11,8,10,2,109850880
Le gustó el ala sureste.,Le gustó el ala de águila.,ala,False,0.08658820390701294,11,8,9,1,109850880
Le gustó el ala remodelada.,Le gustó el ala plumosa.,ala,False,0.06703168153762817,11,9,10,1,109850880
Le gustó el ala remodelada.,Le gustó el ala de águila.,ala,False,0.10154855251312256,11,9,9,0,109850880
Le gustó el ala plumosa.,Le gustó el ala de águila.,ala,True,0.05270373821258545,11,10,9,1,109850880
Evaluó el algodón cultivado.,Evaluó el algodón sembrado.,algodón,True,0.019138574600219727,11,10,10,0,109850880
Evaluó el algodón cultivado.,Evaluó el algodón endulzado.,algodón,False,0.03223639726638794,11,10,11,1,109850880
Evaluó el algodón cultivado.,Evaluó el algodón caramelizado.,algodón,False,0.03502434492111206,11,10,11,1,109850880
Evaluó el algodón sembrado.,Evaluó el algodón endulzado.,algodón,False,0.03142040967941284,11,10,11,1,109850880
Evaluó el algodón sembrado.,Evaluó el algodón caramelizado.,algodón,False,0.03990912437438965,11,10,11,1,109850880
Evaluó el algodón endulzado.,Evaluó el algodón caramelizado.,algodón,True,0.009665191173553467,11,11,11,0,109850880
Se trataba del arte de mentir.,Se trataba del arte de guerra.,arte,True,0.0353432297706604,11,9,9,0,109850880
Se trataba del arte de mentir.,Se trataba del arte renacentista.,arte,False,0.10101217031478882,11,9,10,1,109850880
Se trataba del arte de mentir.,Se trataba del arte abstracto.,arte,False,0.10597991943359375,11,9,9,0,109850880
Se trataba del arte de guerra.,Se trataba del arte renacentista.,arte,False,0.07290488481521606,11,9,10,1,109850880
Se trataba del arte de guerra.,Se trataba del arte abstracto.,arte,False,0.08611947298049927,11,9,9,0,109850880
Se trataba del arte renacentista.,Se trataba del arte abstracto.,arte,True,0.031952500343322754,11,10,9,1,109850880
Era un banco financiero.,Era un banco exitoso.,banco,True,0.03149533271789551,11,7,7,0,109850880
Era un banco financiero.,Era un banco plástico.,banco,False,0.04313325881958008,11,7,7,0,109850880
Era un banco financiero.,Era un banco cómodo.,banco,False,0.05883204936981201,11,7,7,0,109850880
Era un banco exitoso.,Era un banco plástico.,banco,False,0.03955185413360596,11,7,7,0,109850880
Era un banco exitoso.,Era un banco cómodo.,banco,False,0.03326058387756348,11,7,7,0,109850880
Era un banco plástico.,Era un banco cómodo.,banco,True,0.03876882791519165,11,7,7,0,109850880
Disfrutó el baño caliente.,Disfrutó el baño frío.,baño,True,0.010185837745666504,11,8,8,0,109850880
Disfrutó el baño caliente.,Disfrutó el baño remodelado.,baño,False,0.06536740064620972,11,8,9,1,109850880
Disfrutó el baño caliente.,Disfrutó el baño privado.,baño,False,0.0347059965133667,11,8,8,0,109850880
Disfrutó el baño frío.,Disfrutó el baño remodelado.,baño,False,0.05904310941696167,11,8,9,1,109850880
Disfrutó el baño frío.,Disfrutó el baño privado.,baño,False,0.03913247585296631,11,8,8,0,109850880
Disfrutó el baño remodelado.,Disfrutó el baño privado.,baño,True,0.05814158916473389,11,9,8,1,109850880
Era una cadena de oro.,Era una cadena elegante.,cadena,True,0.07728588581085205,11,8,7,1,109850880
Era una cadena de oro.,Era una cadena de hierro.,cadena,False,0.02119302749633789,11,8,8,0,109850880
Era una cadena de oro.,Era una cadena de reo.,cadena,False,0.09810858964920044,11,8,9,1,109850880
Era una cadena de oro.,Era una cadena de radio.,cadena,False,0.08407235145568848,11,8,8,0,109850880
Era una cadena de oro.,Era una cadena televisiva.,cadena,False,0.1177835464477539,11,8,7,1,109850880
Era una cadena elegante.,Era una cadena de hierro.,cadena,False,0.07214629650115967,11,7,8,1,109850880
Era una cadena elegante.,Era una cadena de reo.,cadena,False,0.0752488374710083,11,7,9,2,109850880
Era una cadena elegante.,Era una cadena de radio.,cadena,False,0.10225701332092285,11,7,8,1,109850880
Era una cadena elegante.,Era una cadena televisiva.,cadena,False,0.12083393335342407,11,7,7,0,109850880
Era una cadena de hierro.,Era una cadena de reo.,cadena,True,0.0873456597328186,11,8,9,1,109850880
Era una cadena de hierro.,Era una cadena de radio.,cadena,False,0.07341909408569336,11,8,8,0,109850880
Era una cadena de hierro.,Era una cadena televisiva.,cadena,False,0.10847741365432739,11,8,7,1,109850880
Era una cadena de reo.,Era una cadena de radio.,cadena,False,0.10884958505630493,11,9,8,1,109850880
Era una cadena de reo.,Era una cadena televisiva.,cadena,False,0.15130913257598877,11,9,7,2,109850880
Era una cadena de radio.,Era una cadena televisiva.,cadena,True,0.030876755714416504,11,8,7,1,109850880
Ella vio la caja registradora.,Ella vio la caja bancaria.,caja,True,0.042709290981292725,11,9,8,1,109850880
Ella vio la caja registradora.,Ella vio la caja fuerte.,caja,False,0.047160983085632324,11,9,8,1,109850880
Ella vio la caja registradora.,Ella vio la caja sellada.,caja,False,0.06490218639373779,11,9,9,0,109850880
Ella vio la caja registradora.,Ella vio la caja acústica.,caja,False,0.08840024471282959,11,9,8,1,109850880
Ella vio la caja registradora.,Ella vio la caja percusiva.,caja,False,0.07887840270996094,11,9,9,0,109850880
Ella vio la caja bancaria.,Ella vio la caja fuerte.,caja,False,0.03715914487838745,11,8,8,0,109850880
Ella vio la caja bancaria.,Ella vio la caja sellada.,caja,False,0.05880039930343628,11,8,9,1,109850880
Ella vio la caja bancaria.,Ella vio la caja acústica.,caja,False,0.07019788026809692,11,8,8,0,109850880
Ella vio la caja bancaria.,Ella vio la caja percusiva.,caja,False,0.08301717042922974,11,8,9,1,109850880
Ella vio la caja fuerte.,Ella vio la caja sellada.,caja,True,0.05030989646911621,11,8,9,1,109850880
Ella vio la caja fuerte.,Ella vio la caja acústica.,caja,False,0.07477551698684692,11,8,8,0,109850880
Ella vio la caja fuerte.,Ella vio la caja percusiva.,caja,False,0.08819460868835449,11,8,9,1,109850880
Ella vio la caja sellada.,Ella vio la caja acústica.,caja,False,0.06115299463272095,11,9,8,1,109850880
Ella vio la caja sellada.,Ella vio la caja percusiva.,caja,False,0.06551516056060791,11,9,9,0,109850880
Ella vio la caja acústica.,Ella vio la caja percusiva.,caja,True,0.028396010398864746,11,8,9,1,109850880
Condujo en la calle principal.,Condujo en la calle marginal.,calle,True,0.05071824789047241,11,9,9,0,109850880
Condujo en la calle principal.,Condujo en la calle asfaltada.,calle,False,0.06237030029296875,11,9,11,2,109850880
Condujo en la calle principal.,Condujo en la calle resbalosa.,calle,False,0.06657260656356812,11,9,10,1,109850880
Condujo en la calle marginal.,Condujo en la calle asfaltada.,calle,False,0.07430720329284668,11,9,11,2,109850880
Condujo en la calle marginal.,Condujo en la calle resbalosa.,calle,False,0.07135176658630371,11,9,10,1,109850880
Condujo en la calle asfaltada.,Condujo en la calle resbalosa.,calle,True,0.03707289695739746,11,11,10,1,109850880
Era un campo competitivo.,Era un campo biológico.,campo,True,0.052996158599853516,11,7,7,0,109850880
Era un campo competitivo.,Era un campo cultivado.,campo,False,0.04565167427062988,11,7,8,1,109850880
Era un campo competitivo.,Era un campo abandonado.,campo,False,0.054091572761535645,11,7,7,0,109850880
Era un campo biológico.,Era un campo cultivado.,campo,False,0.06086462736129761,11,7,8,1,109850880
Era un campo biológico.,Era un campo abandonado.,campo,False,0.04947739839553833,11,7,7,0,109850880
Era un campo cultivado.,Era un campo abandonado.,campo,True,0.03138917684555054,11,8,7,1,109850880
Estaba en el canal televisivo.,Estaba en el canal de comedia.,canal,True,0.06297200918197632,11,9,9,0,109850880
Estaba en el canal televisivo.,Estaba en el canal navegable.,canal,False,0.10577696561813354,11,9,9,0,109850880
Estaba en el canal televisivo.,Estaba en el canal marítimo.,canal,False,0.11134415864944458,11,9,8,1,109850880
Estaba en el canal televisivo.,Estaba en el canal cervical.,canal,False,0.13780200481414795,11,9,9,0,109850880
Estaba en el canal televisivo.,Estaba en el canal uterino.,canal,False,0.1481398344039917,11,9,10,1,109850880
Estaba en el canal de comedia.,Estaba en el canal navegable.,canal,False,0.13270729780197144,11,9,9,0,109850880
Estaba en el canal de comedia.,Estaba en el canal marítimo.,canal,False,0.12741118669509888,11,9,8,1,109850880
Estaba en el canal de comedia.,Estaba en el canal cervical.,canal,False,0.1487686038017273,11,9,9,0,109850880
Estaba en el canal de comedia.,Estaba en el canal uterino.,canal,False,0.16681718826293945,11,9,10,1,109850880
Estaba en el canal navegable.,Estaba en el canal marítimo.,canal,True,0.04111325740814209,11,9,8,1,109850880
Estaba en el canal navegable.,Estaba en el canal cervical.,canal,False,0.10634201765060425,11,9,9,0,109850880
Estaba en el canal navegable.,Estaba en el canal uterino.,canal,False,0.1011229157447815,11,9,10,1,109850880
Estaba en el canal marítimo.,Estaba en el canal cervical.,canal,False,0.08575499057769775,11,8,9,1,109850880
Estaba en el canal marítimo.,Estaba en el canal uterino.,canal,False,0.08572649955749512,11,8,10,2,109850880
Estaba en el canal cervical.,Estaba en el canal uterino.,canal,True,0.04954499006271362,11,9,10,1,109850880
Se trataba de la capa de superhéroe.,Se trataba de la capa de tela.,capa,True,0.0676538348197937,11,11,10,1,109850880
Se trataba de la capa de superhéroe.,Se trataba de la capa atmosférica.,capa,False,0.09271812438964844,11,11,9,2,109850880
Se trataba de la capa de superhéroe.,Se trataba de la capa de ozono.,capa,False,0.12048089504241943,11,11,10,1,109850880
Se trataba de la capa de tela.,Se trataba de la capa atmosférica.,capa,False,0.07122170925140381,11,10,9,1,109850880
Se trataba de la capa de tela.,Se trataba de la capa de ozono.,capa,False,0.10502362251281738,11,10,10,0,109850880
Se trataba de la capa atmosférica.,Se trataba de la capa de ozono.,capa,True,0.06345415115356445,11,9,10,1,109850880
Le gustó la capital holandesa.,Le gustó la capital antigua.,capital,True,0.05333906412124634,11,10,8,2,109850880
Le gustó la capital holandesa.,Le gustó el capital financiero.,capital,False,0.09971076250076294,11,10,8,2,109850880
Le gustó la capital holandesa.,Le gustó el capital económico.,capital,False,0.1198229193687439,11,10,8,2,109850880
Le gustó la capital antigua.,Le gustó el capital financiero.,capital,False,0.11222708225250244,11,8,8,0,109850880
Le gustó la capital antigua.,Le gustó el capital económico.,capital,False,0.11686956882476807,11,8,8,0,109850880
Le gustó el capital financiero.,Le gustó el capital económico.,capital,True,0.01592355966567993,11,8,8,0,109850880
Fue una carrera profesional.,Fue una carrera universitaria.,carrera,True,0.07166999578475952,11,7,7,0,109850880
Fue una carrera profesional.,Fue una carrera académica.,carrera,True,0.05449116230010986,11,7,7,0,109850880
Fue una carrera profesional.,Fue una carrera benéfica.,carrera,False,0.1031796932220459,11,7,8,1,109850880
Fue una carrera profesional.,Fue una carrera reñida.,carrera,False,0.120705246925354,11,7,9,2,109850880
Fue una carrera profesional.,Fue una carrera olímpica.,carrera,False,0.10157030820846558,11,7,8,1,109850880
Fue una carrera universitaria.,Fue una carrera académica.,carrera,True,0.04124438762664795,11,7,7,0,109850880
Fue una carrera universitaria.,Fue una carrera benéfica.,carrera,False,0.0826830267906189,11,7,8,1,109850880
Fue una carrera universitaria.,Fue una carrera reñida.,carrera,False,0.13275665044784546,11,7,9,2,109850880
Fue una carrera universitaria.,Fue una carrera olímpica.,carrera,False,0.09847134351730347,11,7,8,1,109850880
Fue una carrera académica.,Fue una carrera benéfica.,carrera,False,0.08843028545379639,11,7,8,1,109850880
Fue una carrera académica.,Fue una carrera reñida.,carrera,False,0.12969183921813965,11,7,9,2,109850880
Fue una carrera académica.,Fue una carrera olímpica.,carrera,False,0.12011110782623291,11,7,8,1,109850880
Fue una carrera benéfica.,Fue una carrera reñida.,carrera,True,0.06510186195373535,11,8,9,1,109850880
Fue una carrera benéfica.,Fue una carrera olímpica.,carrera,True,0.0740211009979248,11,8,8,0,109850880
Fue una carrera reñida.,Fue una carrera olímpica.,carrera,True,0.07798480987548828,11,9,8,1,109850880
Era un cartel publicitario.,Era un cartel informativo.,cartel,True,0.022684037685394287,11,8,7,1,109850880
Era un cartel publicitario.,Era un cartel peligroso.,cartel,False,0.10893774032592773,11,8,7,1,109850880
Era un cartel publicitario.,Era un cartel dominante.,cartel,False,0.10754650831222534,11,8,7,1,109850880
Era un cartel informativo.,Era un cartel peligroso.,cartel,False,0.09687584638595581,11,7,7,0,109850880
Era un cartel informativo.,Era un cartel dominante.,cartel,False,0.0959203839302063,11,7,7,0,109850880
Era un cartel peligroso.,Era un cartel dominante.,cartel,True,0.04390174150466919,11,7,7,0,109850880
Le gustó el casco protector.,Le gustó el casco de la ciclista.,casco,True,0.07099270820617676,11,8,10,2,109850880
Le gustó el casco protector.,Le gustó el casco urbano.,casco,False,0.09655201435089111,11,8,8,0,109850880
Le gustó el casco protector.,Le gustó el casco de la ciudad.,casco,False,0.09927433729171753,11,8,10,2,109850880
Le gustó el casco de la ciclista.,Le gustó el casco urbano.,casco,False,0.12017017602920532,11,10,8,2,109850880
Le gustó el casco de la ciclista.,Le gustó el casco de la ciudad.,casco,False,0.057885169982910156,11,10,10,0,109850880
Le gustó el casco urbano.,Le gustó el casco de la ciudad.,casco,True,0.05336642265319824,11,8,10,2,109850880
Era un caudal financiero.,Era un caudal heredado.,caudal,True,0.04199504852294922,11,7,8,1,109850880
Era un caudal financiero.,Era un caudal ambiental.,caudal,False,0.03318518400192261,11,7,7,0,109850880
Era un caudal financiero.,Era un caudal ecológico.,caudal,False,0.045162737369537354,11,7,7,0,109850880
Era un caudal heredado.,Era un caudal ambiental.,caudal,False,0.05981588363647461,11,8,7,1,109850880
Era un caudal heredado.,Era un caudal ecológico.,caudal,False,0.058352887630462646,11,8,7,1,109850880
Era un caudal ambiental.,Era un caudal ecológico.,caudal,True,0.022272944450378418,11,7,7,0,109850880
Estaba en la cima de la montaña.,Estaba en la cima de la loma.,cima,True,0.02948582172393799,11,10,11,1,109850880
Estaba en la cima de la montaña.,Estaba en la cima de su carrera.,cima,False,0.11865192651748657,11,10,10,0,109850880
Estaba en la cima de la montaña.,Estaba en la cima de la fama.,cima,False,0.11827743053436279,11,10,10,0,109850880
Estaba en la cima de la loma.,Estaba en la cima de su carrera.,cima,False,0.11205226182937622,11,11,10,1,109850880
Estaba en la cima de la loma.,Estaba en la cima de la fama.,cima,False,0.11390405893325806,11,11,10,1,109850880
Estaba en la cima de su carrera.,Estaba en la cima de la fama.,cima,True,0.042772531509399414,11,10,10,0,109850880
